"Year"|"COMPANY NAME"|"Type"|"%"|"Announcement"|"Record"|"Ex-Dividend"
"2006"|"Cella Space Ltd"|"Final"|"5.00"|"17-07-2006"|"-"|"21-09-2006"
"2006"|"Tirupati Foam"|"Final"|"15.00"|"31-08-2006"|"-"|"21-09-2006"
"2006"|"Tera Software"|"Final"|"20.00"|"29-08-2006"|"-"|"21-09-2006"
"2006"|"Todays Writing"|"Final"|"10.00"|"28-08-2006"|"-"|"21-09-2006"
"2006"|"Universal Starc"|"Final"|"10.00"|"31-07-2006"|"-"|"21-09-2006"
"2006"|"Visu Intl"|"Final"|"5.00"|"01-09-2006"|"-"|"21-09-2006"
"2006"|"Venus Remedies"|"Final"|"20.00"|"21-08-2006"|"-"|"21-09-2006"
"2006"|"Welspun Corp"|"Final"|"10.00"|"14-06-2006"|"-"|"21-09-2006"
"2006"|"Winsome Textile"|"Final"|"5.00"|"08-06-2006"|"-"|"21-09-2006"
"2006"|"Winsome Yarns"|"Final"|"5.00"|"05-06-2006"|"-"|"21-09-2006"
"2006"|"Zenith Fibres"|"Final"|"15.00"|"18-07-2006"|"-"|"21-09-2006"
"2006"|"Atlas Cycles"|"Final"|"45.00"|"25-08-2006"|"-"|"20-09-2006"
"2006"|"Ansal Housing"|"Final"|"15.00"|"17-05-2006"|"-"|"20-09-2006"
"2006"|"Acknit Industri"|"Final"|"20.00"|"29-08-2006"|"-"|"20-09-2006"
"2006"|"Advanced Micron"|"Final"|"10.00"|"14-06-2006"|"-"|"20-09-2006"
"2006"|"Amarjothi Spin"|"Final"|"14.00"|"10-08-2006"|"-"|"20-09-2006"
"2006"|"BAMPSL Sec"|"Final"|"10.00"|"26-05-2006"|"-"|"20-09-2006"
"2006"|"Classic Diamond"|"Final"|"20.00"|"10-07-2006"|"-"|"20-09-2006"
"2006"|"Gufic Bio"|"Final"|"16.00"|"07-09-2006"|"-"|"20-09-2006"
"2006"|"Faze Three Exp"|"Final"|"10.00"|"31-08-2006"|"-"|"20-09-2006"
"2006"|"Grabal Alok Imp"|"Final"|"7.50"|"05-09-2006"|"-"|"20-09-2006"
"2006"|"Gini Silk Mills"|"Final"|"5.00"|"25-08-2006"|"-"|"20-09-2006"
"2006"|"Himalaya Granit"|"Final"|"10.00"|"13-07-2006"|"-"|"20-09-2006"
"2006"|"Helios and Mat"|"Final"|"15.00"|"25-08-2006"|"-"|"20-09-2006"
"2006"|"Kanchan Intl"|"Final"|"10.00"|"17-07-2006"|"-"|"20-09-2006"
"2006"|"Lahoti Over"|"Final"|"10.00"|"17-07-2006"|"-"|"20-09-2006"
"2006"|"Lakshmi Prec"|"Final"|"15.00"|"13-07-2006"|"-"|"20-09-2006"
"2006"|"Modern Home"|"Final"|"10.00"|"29-06-2006"|"-"|"20-09-2006"
"2006"|"Mewar Polytex"|"Final"|"5.00"|"13-07-2006"|"-"|"20-09-2006"
"2006"|"Micro Tech"|"Final"|"20.00"|"04-09-2006"|"-"|"20-09-2006"
"2006"|"Opto Circuits"|"Final"|"40.00"|"13-06-2006"|"-"|"20-09-2006"
"2006"|"Rain Calcining"|"Final"|"8.00"|"19-05-2006"|"-"|"20-09-2006"
"2006"|"Sri Adhikari"|"Final"|"6.00"|"30-08-2006"|"-"|"20-09-2006"
"2006"|"Sundaram-Clayto"|"Final"|"0.00"|"01-08-2006"|"-"|"20-09-2006"
"2006"|"Sarla Performan"|"Final"|"30.00"|"31-08-2006"|"-"|"20-09-2006"
"2006"|"SPML Infra"|"Final"|"40.00"|"17-07-2006"|"-"|"20-09-2006"
"2006"|"Spanco"|"Final"|"18.00"|"31-08-2006"|"-"|"20-09-2006"
"2006"|"Vijay Shanthi"|"Final"|"6.00"|"17-07-2006"|"-"|"20-09-2006"
"2006"|"Vijay Textiles"|"Final"|"10.00"|"23-06-2006"|"-"|"20-09-2006"
"2006"|"Zodiac JRD-MKJ"|"Final"|"5.00"|"25-08-2006"|"-"|"20-09-2006"
"2006"|"Ansal Buildwell"|"Final"|"15.00"|"03-07-2006"|"-"|"19-09-2006"
"2006"|"Arvind Remedies"|"Final"|"5.00"|"01-09-2006"|"-"|"19-09-2006"
"2006"|"Vyapar Ind"|"Final"|"1.00"|"24-07-2006"|"-"|"19-09-2006"
"2006"|"CCL Products"|"Final"|"20.00"|"30-08-2006"|"-"|"19-09-2006"
"2006"|"Divyashakti"|"Final"|"15.00"|"01-06-2006"|"-"|"19-09-2006"
"2006"|"Electrotherm"|"Final"|"20.00"|"04-08-2006"|"-"|"19-09-2006"
"2006"|"Goldcrest Fin"|"Final"|"5.00"|"03-07-2006"|"-"|"19-09-2006"
"2006"|"Parrys Sugar"|"Final"|"25.00"|"18-08-2006"|"-"|"19-09-2006"
"2006"|"Goldcrest Corp"|"Final"|"5.00"|"03-07-2006"|"-"|"19-09-2006"
"2006"|"Nxtdigital"|"Final"|"75.00"|"30-06-2006"|"-"|"19-09-2006"
"2006"|"Nxtdigital"|"Special"|"200.00"|"01-07-2006"|"-"|"19-09-2006"
"2006"|"Hisar Metal"|"Final"|"10.00"|"17-07-2006"|"-"|"19-09-2006"
"2006"|"Hind Nat Glass"|"Final"|"7.00"|"17-07-2006"|"-"|"19-09-2006"
"2006"|"Karur KCP"|"Final"|"10.00"|"31-07-2006"|"-"|"19-09-2006"
"2006"|"The Byke Hosp"|"Final"|"10.00"|"13-07-2006"|"-"|"19-09-2006"
"2006"|"Kallam Spinning"|"Final"|"10.00"|"14-07-2006"|"-"|"19-09-2006"
"2006"|"Market Creat"|"Final"|"12.00"|"04-08-2006"|"-"|"19-09-2006"
"2006"|"Mangalam Drugs"|"Final"|"2.00"|"04-07-2006"|"-"|"19-09-2006"
"2006"|"Mold Tek Tech"|"Final"|"10.00"|"15-06-2006"|"-"|"19-09-2006"
"2006"|"Orient Bell"|"Final"|"16.00"|"14-07-2006"|"-"|"19-09-2006"
"2006"|"Ontrack Systems"|"Final"|"12.50"|"06-09-2006"|"-"|"19-09-2006"
"2006"|"Prajay Engineer"|"Final"|"20.00"|"04-09-2006"|"-"|"19-09-2006"
"2006"|"Pokarna"|"Final"|"35.00"|"14-07-2006"|"-"|"19-09-2006"
"2006"|"Pritish Nandy"|"Final"|"10.00"|"07-08-2006"|"-"|"19-09-2006"
"2006"|"Rishi Laser"|"Final"|"20.00"|"03-07-2006"|"-"|"19-09-2006"
"2006"|"Savita Oil Tech"|"Final"|"125.00"|"30-05-2006"|"-"|"19-09-2006"
"2006"|"Salona Cotspin"|"Final"|"10.00"|"05-07-2006"|"-"|"19-09-2006"
"2006"|"Syncom Formula"|"Final"|"15.00"|"18-08-2006"|"-"|"19-09-2006"
"2006"|"Samkrg Pistons"|"Final"|"30.00"|"14-07-2006"|"-"|"19-09-2006"
"2006"|"Suryajyoti Spg"|"Final"|"10.00"|"01-08-2006"|"-"|"19-09-2006"
"2006"|"Sarup Ind"|"Final"|"12.00"|"05-09-2006"|"-"|"19-09-2006"
"2006"|"TVS Electronics"|"Final"|"7.50"|"14-07-2006"|"-"|"19-09-2006"
"2006"|"Aarti Ind"|"Final"|"8.00"|"23-05-2006"|"-"|"18-09-2006"
"2006"|"Acrysil India"|"Final"|"10.00"|"23-05-2006"|"-"|"18-09-2006"
"2006"|"Ajanta Pharma"|"Final"|"15.00"|"30-05-2006"|"-"|"18-09-2006"
"2006"|"Ansal Propertie"|"Final"|"20.00"|"29-06-2006"|"-"|"18-09-2006"
"2006"|"Alok Industries"|"Final"|"12.00"|"11-08-2006"|"-"|"18-09-2006"
"2006"|"Amco India"|"Final"|"10.00"|"11-07-2006"|"-"|"18-09-2006"
"2006"|"BEML"|"Final"|"70.00"|"25-07-2006"|"-"|"18-09-2006"
"2006"|"Bannariamman"|"Final"|"70.00"|"29-06-2006"|"-"|"18-09-2006"
"2006"|"Binayaka Tex"|"Final"|"20.00"|"04-09-2006"|"-"|"18-09-2006"
"2006"|"The Investment"|"Final"|"5.00"|"27-06-2006"|"-"|"18-09-2006"
"2006"|"GMM Pfaudler"|"Interim"|"30.00"|"16-10-2006"|"31-10-2006"|"18-09-2006"
"2006"|"Matrix Lab"|"Final"|"60.00"|"13-06-2006"|"-"|"18-09-2006"
"2006"|"Ceejay Finance"|"Final"|"10.00"|"01-08-2006"|"-"|"18-09-2006"
"2006"|"Hariyana Ship"|"Final"|"20.00"|"11-08-2006"|"-"|"18-09-2006"
"2006"|"IKF Finance"|"Final"|"15.00"|"02-08-2006"|"-"|"18-09-2006"
"2006"|"Kavveri Telecom"|"Final"|"10.00"|"19-06-2006"|"-"|"18-09-2006"
"2006"|"Lokesh Machines"|"Final"|"10.00"|"08-08-2006"|"-"|"18-09-2006"
"2006"|"Lakshmi Energy"|"Final"|"20.00"|"29-08-2006"|"-"|"18-09-2006"
"2006"|"Murudeshwar Cer"|"Final"|"20.00"|"07-08-2006"|"-"|"18-09-2006"
"2006"|"Mirc Electronic"|"Final"|"75.00"|"30-05-2006"|"-"|"18-09-2006"
"2006"|"Mah Seamless"|"Final"|"70.00"|"30-08-2006"|"-"|"18-09-2006"
"2006"|"Mah Seamless"|"Interim"|"30.00"|"31-08-2006"|"-"|"18-09-2006"
"2006"|"MTNL"|"Final"|"10.00"|"30-06-2006"|"-"|"18-09-2006"
"2006"|"Nagreeka Export"|"Final"|"12.50"|"26-06-2006"|"-"|"18-09-2006"
"2006"|"Nahar Poly Film"|"Final"|"15.00"|"25-08-2006"|"-"|"18-09-2006"
"2006"|"Nahar Spinning"|"Final"|"50.00"|"09-06-2006"|"-"|"18-09-2006"
"2006"|"Ruchinfra"|"Final"|"10.00"|"29-08-2006"|"-"|"18-09-2006"
"2006"|"Sagar Cement"|"Final"|"10.00"|"15-05-2006"|"-"|"18-09-2006"
"2006"|"Solar Ind"|"Final"|"15.00"|"31-05-2006"|"-"|"18-09-2006"
"2006"|"Stanpacks India"|"Final"|"5.00"|"29-06-2006"|"-"|"18-09-2006"
"2006"|"Shalimar Paints"|"Final"|"35.00"|"17-07-2006"|"-"|"18-09-2006"
"2006"|"Mahindra Comp"|"Final"|"10.00"|"05-09-2006"|"-"|"18-09-2006"
"2006"|"Shahi Shipping"|"Final"|"5.00"|"12-07-2006"|"-"|"18-09-2006"
"2006"|"Sanco Trans"|"Final"|"27.00"|"31-05-2006"|"-"|"18-09-2006"
"2006"|"Tulip Telecom"|"Final"|"10.00"|"15-06-2006"|"-"|"18-09-2006"
"2006"|"BN Rathi Sec"|"Final"|"10.00"|"31-07-2006"|"-"|"15-09-2006"
"2006"|"CIL Securities"|"Final"|"10.00"|"14-07-2006"|"-"|"15-09-2006"
"2006"|"Eurotex"|"Final"|"6.00"|"26-06-2006"|"-"|"15-09-2006"
"2006"|"Freshtrop Fruit"|"Final"|"20.00"|"07-07-2006"|"-"|"15-09-2006"
"2006"|"Gammon India"|"Final"|"30.00"|"29-06-2006"|"-"|"15-09-2006"
"2006"|"Gulshan Poly"|"Final"|"15.00"|"04-07-2006"|"-"|"15-09-2006"
"2006"|"Guj State Petro"|"Final"|"2.50"|"22-06-2006"|"-"|"15-09-2006"
"2006"|"Hind Dorr-Olive"|"Final"|"20.00"|"01-06-2006"|"-"|"15-09-2006"
"2006"|"MCS"|"Final"|"10.00"|"02-06-2006"|"-"|"15-09-2006"
"2006"|"Morarka Finance"|"Final"|"5.00"|"03-07-2006"|"-"|"15-09-2006"
"2006"|"Modison Metals"|"Final"|"25.00"|"13-07-2006"|"-"|"15-09-2006"
"2006"|"Nacl Industries"|"Final"|"20.00"|"18-05-2006"|"-"|"15-09-2006"
"2006"|"Nilkamal"|"Final"|"30.00"|"04-07-2006"|"-"|"15-09-2006"
"2006"|"Roto Pumps"|"Final"|"10.00"|"14-07-2006"|"-"|"15-09-2006"
"2006"|"RTS Power Corp"|"Final"|"5.00"|"29-08-2006"|"-"|"15-09-2006"
"2006"|"Shah Alloys"|"Final"|"10.00"|"07-08-2006"|"-"|"15-09-2006"
"2006"|"SBandT Intl"|"Final"|"7.50"|"30-06-2006"|"-"|"15-09-2006"
"2006"|"Simplex Casting"|"Final"|"10.00"|"02-08-2006"|"-"|"15-09-2006"
"2006"|"Sadhana Nitro"|"Final"|"20.00"|"25-07-2006"|"-"|"15-09-2006"
"2006"|"TV TodayNetwork"|"Final"|"15.00"|"31-05-2006"|"-"|"15-09-2006"
"2006"|"Victoria Mills"|"Final"|"50.00"|"28-07-2006"|"-"|"15-09-2006"
"2006"|"Ambika Cotton"|"Final"|"20.00"|"28-06-2006"|"-"|"14-09-2006"
"2006"|"Vipul"|"Final"|"10.00"|"06-09-2006"|"-"|"14-09-2006"
"2006"|"Archies"|"Final"|"20.00"|"31-05-2006"|"-"|"14-09-2006"
"2006"|"Trident"|"Final"|"10.00"|"25-05-2006"|"-"|"14-09-2006"
"2006"|"AksharChem"|"Final"|"5.00"|"09-08-2006"|"-"|"14-09-2006"
"2006"|"AIA Engineering"|"Final"|"25.00"|"12-06-2006"|"-"|"14-09-2006"
"2006"|"Arvind"|"Final"|"10.00"|"27-04-2006"|"-"|"14-09-2006"
"2006"|"Ahlcon Parent"|"Final"|"15.00"|"03-05-2006"|"-"|"14-09-2006"
"2006"|"BAG Films"|"Final"|"10.00"|"01-08-2006"|"-"|"14-09-2006"
"2006"|"Bhansali Eng"|"Final"|"10.00"|"27-06-2006"|"-"|"14-09-2006"
"2006"|"Bhartiya Inter"|"Final"|"15.00"|"04-08-2006"|"-"|"14-09-2006"
"2006"|"Brady and Morri"|"Final"|"15.00"|"26-06-2006"|"-"|"14-09-2006"
"2006"|"Bhuwalka Steel"|"Final"|"15.00"|"21-07-2006"|"-"|"14-09-2006"
"2006"|"Tata Steel BSL"|"Final"|"25.00"|"02-05-2006"|"-"|"14-09-2006"
"2006"|"Shelter Infra"|"Final"|"12.00"|"04-07-2006"|"-"|"14-09-2006"
"2006"|"Dhanlaxmi Fabri"|"Final"|"14.00"|"01-08-2006"|"-"|"14-09-2006"
"2006"|"Fairdeal Fila"|"Final"|"12.50"|"07-06-2006"|"-"|"14-09-2006"
"2006"|"First Leasing"|"Final"|"22.50"|"26-06-2006"|"-"|"14-09-2006"
"2006"|"GFL"|"Final"|"100.00"|"17-06-2006"|"-"|"14-09-2006"
"2006"|"Guj Ind Power"|"Final"|"12.50"|"19-05-2006"|"-"|"14-09-2006"
"2006"|"Harrisons Malay"|"Final"|"10.00"|"26-04-2006"|"-"|"14-09-2006"
"2006"|"Hitech Corp"|"Final"|"8.00"|"29-05-2006"|"-"|"14-09-2006"
"2006"|"Indo Asian Fin"|"Final"|"10.00"|"29-06-2006"|"-"|"14-09-2006"
"2006"|"GOCL Corp"|"Final"|"70.00"|"25-05-2006"|"-"|"14-09-2006"
"2006"|"Integra India"|"Final"|"15.00"|"29-04-2006"|"-"|"14-09-2006"
"2006"|"Jayant Agro-Org"|"Final"|"30.00"|"14-07-2006"|"-"|"14-09-2006"
"2006"|"Jaypee Hotels"|"Final"|"18.00"|"29-04-2006"|"-"|"14-09-2006"
"2006"|"Jindal Hotels"|"Final"|"8.00"|"31-07-2006"|"-"|"14-09-2006"
"2006"|"Jain Irrigation"|"Final"|"18.00"|"27-06-2006"|"-"|"14-09-2006"
"2006"|"JISL"|"Final"|"18.00"|"27-06-2006"|"-"|"14-09-2006"
"2006"|"Jindal Steel"|"Final"|"200.00"|"07-06-2006"|"-"|"14-09-2006"
"2006"|"Jay Ushin"|"Final"|"10.00"|"24-08-2006"|"-"|"14-09-2006"
"2006"|"Kemp and Co"|"Final"|"10.00"|"17-07-2006"|"-"|"14-09-2006"
"2006"|"Kisan Mouldings"|"Final"|"10.00"|"13-07-2006"|"-"|"14-09-2006"
"2006"|"Kovai Medical"|"Final"|"10.00"|"22-08-2006"|"-"|"14-09-2006"
"2006"|"Lincoln Pharma"|"Final"|"12.00"|"22-08-2006"|"-"|"14-09-2006"
"2006"|"Madhav Marbles"|"Final"|"10.00"|"17-07-2006"|"-"|"14-09-2006"
"2006"|"NFL"|"Final"|"8.30"|"30-06-2006"|"-"|"14-09-2006"
"2006"|"NPR Finance"|"Final"|"15.00"|"14-07-2006"|"-"|"14-09-2006"
"2006"|"Naval Techno"|"Final"|"5.00"|"22-08-2006"|"-"|"14-09-2006"
"2006"|"Omax Autos"|"Final"|"20.00"|"01-06-2006"|"-"|"14-09-2006"
"2006"|"Premier Explo"|"Final"|"15.00"|"30-06-2006"|"-"|"14-09-2006"
"2006"|"POONA DAL & OIL"|"Final"|"9.00"|"27-06-2006"|"-"|"14-09-2006"
"2006"|"Reliance Chemo"|"Final"|"7.00"|"13-07-2006"|"-"|"14-09-2006"
"2006"|"NTC Industries"|"Final"|"5.00"|"14-07-2006"|"-"|"14-09-2006"
"2006"|"Radico Khaitan"|"Final"|"25.00"|"22-05-2006"|"-"|"14-09-2006"
"2006"|"Mohite Ind"|"Final"|"5.00"|"04-05-2006"|"-"|"14-09-2006"
"2006"|"Ram Ratna Wires"|"Final"|"12.50"|"14-07-2006"|"-"|"14-09-2006"
"2006"|"Real Strips"|"Final"|"10.00"|"14-07-2006"|"-"|"14-09-2006"
"2006"|"Poona Dal"|"Final"|"9.00"|"27-06-2006"|"-"|"14-09-2006"
"2006"|"Hindoostan Mill"|"Final"|"30.00"|"17-07-2006"|"-"|"14-09-2006"
"2006"|"Ganesh Forgings"|"Final"|"10.00"|"11-07-2006"|"-"|"14-09-2006"
"2006"|"Southern Gas"|"Final"|"25.00"|"22-08-2006"|"-"|"14-09-2006"
"2006"|"Sri Ganapathy"|"Final"|"10.00"|"31-08-2006"|"-"|"14-09-2006"
"2006"|"Satvahana Ispat"|"Final"|"5.00"|"17-07-2006"|"-"|"14-09-2006"
"2006"|"Sunflag Iron"|"Final"|"5.00"|"31-05-2006"|"-"|"14-09-2006"
"2006"|"Sundaram Multi"|"Final"|"20.00"|"29-08-2006"|"-"|"14-09-2006"
"2006"|"Cura Tech"|"Final"|"6.00"|"14-07-2006"|"-"|"14-09-2006"
"2006"|"Steel Str Wheel"|"Final"|"16.00"|"29-06-2006"|"-"|"14-09-2006"
"2006"|"Narmada Gelatin"|"Final"|"11.00"|"14-07-2006"|"-"|"14-09-2006"
"2006"|"Tricom India"|"Final"|"20.00"|"21-06-2006"|"-"|"14-09-2006"
"2006"|"United Brewerie"|"Final"|"7.50"|"24-08-2006"|"-"|"14-09-2006"
"2006"|"Vishal Exports"|"Final"|"5.00"|"21-08-2006"|"-"|"14-09-2006"
"2006"|"Vadilal Ind"|"Final"|"10.00"|"28-06-2006"|"-"|"14-09-2006"
"2006"|"Veejay Lakshmi"|"Final"|"20.00"|"17-07-2006"|"-"|"14-09-2006"
"2006"|"Vippy Spinpro"|"Final"|"5.00"|"04-07-2006"|"-"|"14-09-2006"
"2006"|"Shantai Industr"|"Final"|"1.00"|"14-07-2006"|"-"|"14-09-2006"
"2006"|"West Coast Pap"|"Final"|"150.00"|"07-08-2006"|"-"|"14-09-2006"
"2006"|"WH Brady"|"Final"|"15.00"|"26-06-2006"|"-"|"14-09-2006"
"2006"|"Welcast Steels"|"Final"|"20.00"|"13-06-2006"|"-"|"14-09-2006"
"2006"|"Websol Energy"|"Final"|"10.00"|"24-08-2006"|"-"|"14-09-2006"
"2006"|"Austin Eng"|"Final"|"12.00"|"03-07-2006"|"-"|"13-09-2006"
"2006"|"Ashiana Housing"|"Final"|"20.00"|"13-07-2006"|"-"|"13-09-2006"
"2006"|"Artefact"|"Final"|"5.00"|"14-07-2006"|"-"|"13-09-2006"
"2006"|"Balmer Lawrie"|"Final"|"90.00"|"08-06-2006"|"-"|"13-09-2006"
"2006"|"BNK Capital"|"Final"|"10.00"|"28-06-2006"|"-"|"13-09-2006"
"2006"|"BNR Udyog"|"Final"|"7.00"|"31-07-2006"|"-"|"13-09-2006"
"2006"|"Chetinad Cem"|"Final"|"50.00"|"21-06-2006"|"-"|"13-09-2006"
"2006"|"Control Print"|"Final"|"10.00"|"29-06-2006"|"-"|"13-09-2006"
"2006"|"Elpro Int"|"Final"|"10.00"|"14-07-2006"|"-"|"13-09-2006"
"2006"|"Munjal Auto Ind"|"Final"|"50.00"|"30-06-2006"|"-"|"13-09-2006"
"2006"|"Godawari Power"|"Final"|"10.00"|"21-06-2006"|"-"|"13-09-2006"
"2006"|"Garware Technic"|"Final"|"22.00"|"26-05-2006"|"-"|"13-09-2006"
"2006"|"HEG"|"Final"|"30.00"|"27-04-2006"|"-"|"13-09-2006"
"2006"|"Intec Capital"|"Final"|"5.00"|"26-06-2006"|"-"|"13-09-2006"
"2006"|"Jindal Photo"|"Final"|"10.00"|"25-08-2006"|"-"|"13-09-2006"
"2006"|"Consol Finvest"|"Final"|"5.00"|"25-08-2006"|"-"|"13-09-2006"
"2006"|"KDDL"|"Final"|"15.00"|"27-07-2006"|"-"|"13-09-2006"
"2006"|"Khaitan Elec"|"Final"|"18.00"|"24-07-2006"|"-"|"13-09-2006"
"2006"|"Mcnally Bh Engg"|"Final"|"5.00"|"06-07-2006"|"-"|"13-09-2006"
"2006"|"Nirma"|"Final"|"75.00"|"31-08-2006"|"-"|"13-09-2006"
"2006"|"NG Industries"|"Final"|"26.00"|"14-07-2006"|"-"|"13-09-2006"
"2006"|"Petron Engg"|"Final"|"10.00"|"28-08-2006"|"-"|"13-09-2006"
"2006"|"Punj Lloyd"|"Final"|"10.00"|"28-06-2006"|"-"|"13-09-2006"
"2006"|"Rasoi"|"Final"|"20.00"|"30-05-2006"|"-"|"13-09-2006"
"2006"|"Rajoo Engineers"|"Final"|"18.00"|"18-08-2006"|"-"|"13-09-2006"
"2006"|"Rainbow Papers"|"Final"|"16.00"|"22-08-2006"|"-"|"13-09-2006"
"2006"|"Superhouse"|"Final"|"10.00"|"02-08-2006"|"-"|"13-09-2006"
"2006"|"Duroply Industr"|"Final"|"10.00"|"26-06-2006"|"-"|"13-09-2006"
"2006"|"Shree Rajasthan"|"Final"|"9.00"|"26-06-2006"|"-"|"13-09-2006"
"2006"|"Swastik SafeDep"|"Final"|"10.00"|"17-07-2006"|"-"|"13-09-2006"
"2006"|"Sun TV Network"|"Final"|"20.00"|"18-07-2006"|"-"|"13-09-2006"
"2006"|"Unity Infraproj"|"Final"|"20.00"|"26-06-2006"|"-"|"13-09-2006"
"2006"|"Auto Corp Goa"|"Final"|"80.00"|"03-05-2006"|"-"|"12-09-2006"
"2006"|"APM Industries"|"Final"|"5.00"|"31-05-2006"|"-"|"12-09-2006"
"2006"|"Balmer Invest"|"Final"|"17.00"|"11-07-2006"|"-"|"12-09-2006"
"2006"|"Caprihans"|"Final"|"10.00"|"17-07-2006"|"-"|"12-09-2006"
"2006"|"Gitanjali Gems"|"Final"|"10.00"|"13-06-2006"|"-"|"12-09-2006"
"2006"|"Gowra Leasing"|"Final"|"12.00"|"19-06-2006"|"-"|"12-09-2006"
"2006"|"Harita Seating"|"Final"|"45.00"|"07-08-2006"|"-"|"12-09-2006"
"2006"|"Intl Travel"|"Final"|"25.00"|"31-05-2006"|"-"|"12-09-2006"
"2006"|"Loyal Textiles"|"Final"|"39.00"|"13-06-2006"|"-"|"12-09-2006"
"2006"|"Murli"|"Final"|"25.00"|"09-08-2006"|"-"|"12-09-2006"
"2006"|"Munoth Capital"|"Final"|"10.00"|"14-08-2006"|"-"|"12-09-2006"
"2006"|"Mirza Intl"|"Final"|"25.00"|"26-06-2006"|"-"|"12-09-2006"
"2006"|"National Oxygen"|"Final"|"20.00"|"01-08-2006"|"-"|"12-09-2006"
"2006"|"Rasi Electrodes"|"Final"|"5.00"|"14-07-2006"|"-"|"12-09-2006"
"2006"|"Rohit Ferro Tec"|"Final"|"10.00"|"13-06-2006"|"-"|"12-09-2006"
"2006"|"Solid Stone"|"Final"|"8.00"|"10-08-2006"|"-"|"12-09-2006"
"2006"|"Standard Ind"|"Final"|"6.25"|"29-06-2006"|"-"|"12-09-2006"
"2006"|"Simplex Trading"|"Final"|"10.00"|"19-07-2006"|"-"|"12-09-2006"
"2006"|"STC India"|"Final"|"35.00"|"31-07-2006"|"-"|"12-09-2006"
"2006"|"Vinati Organics"|"Final"|"10.00"|"22-05-2006"|"-"|"12-09-2006"
"2006"|"Dhanlaxmi Bank"|"Final"|"5.00"|"04-09-2006"|"-"|"11-09-2006"
"2006"|"Jumbo Bag"|"Final"|"10.00"|"26-06-2006"|"-"|"11-09-2006"
"2006"|"JL Morison"|"Final"|"25.00"|"31-05-2006"|"-"|"11-09-2006"
"2006"|"Jagdamba Polyme"|"Final"|"10.00"|"04-09-2006"|"-"|"11-09-2006"
"2006"|"Srinivasa Hatch"|"Final"|"25.00"|"13-07-2006"|"-"|"11-09-2006"
"2006"|"Surya Roshni"|"Final"|"15.00"|"25-05-2006"|"-"|"11-09-2006"
"2006"|"Winsome Diamond"|"Final"|"15.00"|"10-05-2006"|"-"|"11-09-2006"
"2006"|"Shoppers Stop"|"Final"|"15.00"|"03-05-2006"|"-"|"11-09-2006"
"2006"|"Aurobindo Pharm"|"Final"|"30.00"|"28-06-2006"|"-"|"08-09-2006"
"2006"|"Balkrishna Ind"|"Final"|"30.00"|"13-06-2006"|"-"|"08-09-2006"
"2006"|"Blow Plast"|"Final"|"20.00"|"24-05-2006"|"-"|"08-09-2006"
"2006"|"Geodesic"|"Final"|"10.00"|"07-08-2006"|"-"|"08-09-2006"
"2006"|"Exedy India"|"Final"|"20.00"|"04-08-2006"|"-"|"08-09-2006"
"2006"|"Elcid Investmen"|"Final"|"100.00"|"11-07-2006"|"-"|"08-09-2006"
"2006"|"Easun Reyrl"|"Final"|"60.00"|"16-06-2006"|"-"|"08-09-2006"
"2006"|"Eastern Silk"|"Final"|"35.00"|"24-08-2006"|"-"|"08-09-2006"
"2006"|"Ircon Internati"|"Final"|"5.00"|"02-08-2006"|"-"|"08-09-2006"
"2006"|"Kamat Hotels"|"Final"|"15.00"|"28-07-2006"|"-"|"08-09-2006"
"2006"|"Kernex Micro"|"Final"|"15.00"|"14-07-2006"|"-"|"08-09-2006"
"2006"|"Leena Cons"|"Final"|"3.00"|"07-08-2006"|"-"|"08-09-2006"
"2006"|"VIP Clothing"|"Final"|"15.00"|"05-07-2006"|"-"|"08-09-2006"
"2006"|"Rajesh Exports"|"Final"|"100.00"|"30-05-2006"|"-"|"08-09-2006"
"2006"|"Ruby Mills"|"Final"|"25.00"|"07-08-2006"|"-"|"08-09-2006"
"2006"|"SKM Egg Product"|"Final"|"10.00"|"01-08-2006"|"-"|"08-09-2006"
"2006"|"Sterlite Ind"|"Final"|"62.50"|"01-06-2006"|"-"|"08-09-2006"
"2006"|"Siyaram Silk"|"Final"|"20.00"|"14-06-2006"|"-"|"08-09-2006"
"2006"|"Jubilant Life"|"Final"|"125.00"|"18-04-2006"|"-"|"08-09-2006"
"2006"|"Bloom Dekor"|"Final"|"6.00"|"17-07-2006"|"-"|"07-09-2006"
"2006"|"Bervin Invest"|"Final"|"10.00"|"14-07-2006"|"-"|"07-09-2006"
"2006"|"Bal Pharma"|"Final"|"7.50"|"17-07-2006"|"-"|"07-09-2006"
"2006"|"Birla Machining"|"Final"|"8.00"|"18-07-2006"|"-"|"07-09-2006"
"2006"|"Dr Sabharwal's"|"Final"|"10.00"|"23-08-2006"|"-"|"07-09-2006"
"2006"|"Dynamatic Tech"|"Final"|"30.00"|"28-07-2006"|"-"|"07-09-2006"
"2006"|"Federal Bank"|"Final"|"35.00"|"19-05-2006"|"-"|"07-09-2006"
"2006"|"GSFC"|"Final"|"45.00"|"12-05-2006"|"-"|"07-09-2006"
"2006"|"HB Portfolio"|"Final"|"15.00"|"03-05-2006"|"-"|"07-09-2006"
"2006"|"Kingfa Science"|"Final"|"12.00"|"31-07-2006"|"-"|"07-09-2006"
"2006"|"Hind Zinc"|"Final"|"25.00"|"28-04-2006"|"-"|"07-09-2006"
